"million env steps","PRETRAIN_FINAL_RUN - _step","PRETRAIN_FINAL_RUN - _step__MIN","PRETRAIN_FINAL_RUN - _step__MAX","PRETRAIN_FINAL_RUN - particle reward unnormalized","PRETRAIN_FINAL_RUN - particle reward unnormalized__MIN","PRETRAIN_FINAL_RUN - particle reward unnormalized__MAX"
"52.547568","3479070","3479070","3479070","0.17141684889793396","0.17141684889793396","0.17141684889793396"
"52.642288","3485341","3485341","3485341","0.17394115030765533","0.17394115030765533","0.17394115030765533"
"52.668912","3487104","3487104","3487104","0.17716997861862183","0.17716997861862183","0.17716997861862183"
"52.695024","3488832","3488832","3488832","0.16121865808963776","0.16121865808963776","0.16121865808963776"
"52.713968","3490090","3490090","3490090","0.13489045202732086","0.13489045202732086","0.13489045202732086"
"52.719088","3490429","3490429","3490429","0.15459083020687103","0.15459083020687103","0.15459083020687103"
"52.820976","3497170","3497170","3497170","0.1475508064031601","0.1475508064031601","0.1475508064031601"
"52.838384","3498322","3498322","3498322","0.16830816864967346","0.16830816864967346","0.16830816864967346"
"52.887024","3501539","3501539","3501539","0.1161825880408287","0.1161825880408287","0.1161825880408287"
"52.890608","3501776","3501776","3501776","0.16077947616577148","0.16077947616577148","0.16077947616577148"
"52.89112","3501809","3501809","3501809","0.17103157937526703","0.17103157937526703","0.17103157937526703"
"52.922864","3503913","3503913","3503913","0.12909483909606934","0.12909483909606934","0.12909483909606934"
"52.948464","3505608","3505608","3505608","0.1440967470407486","0.1440967470407486","0.1440967470407486"
"52.969968","3507033","3507033","3507033","0.16568028926849365","0.16568028926849365","0.16568028926849365"
"52.972016","3507169","3507169","3507169","0.14390107989311218","0.14390107989311218","0.14390107989311218"
"53.020144","3510352","3510352","3510352","0.1591925173997879","0.1591925173997879","0.1591925173997879"
"53.02936","3510964","3510964","3510964","0.1659896820783615","0.1659896820783615","0.1659896820783615"
"53.063152","3513200","3513200","3513200","0.20698750019073486","0.20698750019073486","0.20698750019073486"
"53.069296","3513607","3513607","3513607","0.1548154652118683","0.1548154652118683","0.1548154652118683"
"53.094384","3515269","3515269","3515269","0.18145261704921722","0.18145261704921722","0.18145261704921722"
"53.105136","3515980","3515980","3515980","0.15467101335525513","0.15467101335525513","0.15467101335525513"
"53.110256","3516321","3516321","3516321","0.16662047803401947","0.16662047803401947","0.16662047803401947"
"53.114352","3516592","3516592","3516592","0.14002066850662231","0.14002066850662231","0.14002066850662231"
"53.128688","3517541","3517541","3517541","0.13064008951187134","0.13064008951187134","0.13064008951187134"
"53.159408","3519571","3519571","3519571","0.1775355190038681","0.1775355190038681","0.1775355190038681"
"53.19832","3522149","3522149","3522149","0.12248050421476364","0.12248050421476364","0.12248050421476364"
"53.206512","3522691","3522691","3522691","0.16263462603092194","0.16263462603092194","0.16263462603092194"
"53.2572","3526047","3526047","3526047","0.12882904708385468","0.12882904708385468","0.12882904708385468"
"53.320688","3530253","3530253","3530253","0.13024577498435974","0.13024577498435974","0.13024577498435974"
"53.345264","3531880","3531880","3531880","0.13904701173305511","0.13904701173305511","0.13904701173305511"
"53.40824","3536047","3536047","3536047","0.14379532635211945","0.14379532635211945","0.14379532635211945"
"53.409776","3536147","3536147","3536147","0.18569950759410858","0.18569950759410858","0.18569950759410858"
"53.42616","3537232","3537232","3537232","0.17834222316741943","0.17834222316741943","0.17834222316741943"
"53.450736","3538860","3538860","3538860","0.10875843465328217","0.10875843465328217","0.10875843465328217"
"53.455344","3539162","3539162","3539162","0.15391391515731812","0.15391391515731812","0.15391391515731812"
"53.465584","3539837","3539837","3539837","0.14904874563217163","0.14904874563217163","0.14904874563217163"
"53.493232","3541667","3541667","3541667","0.15215393900871277","0.15215393900871277","0.15215393900871277"
"53.520368","3543466","3543466","3543466","0.10578208416700363","0.10578208416700363","0.10578208416700363"
"53.53368","3544346","3544346","3544346","0.11696501076221466","0.11696501076221466","0.11696501076221466"
"53.603824","3548991","3548991","3548991","0.1430043876171112","0.1430043876171112","0.1430043876171112"
"53.617136","3549873","3549873","3549873","0.11706173419952393","0.11706173419952393","0.11706173419952393"
"53.623792","3550313","3550313","3550313","0.10752879828214645","0.10752879828214645","0.10752879828214645"
"53.678064","3553906","3553906","3553906","0.13181675970554352","0.13181675970554352","0.13181675970554352"
"53.682672","3554212","3554212","3554212","0.15855461359024048","0.15855461359024048","0.15855461359024048"
"53.69496","3555027","3555027","3555027","0.1409868448972702","0.1409868448972702","0.1409868448972702"
"53.703152","3555570","3555570","3555570","0.13606522977352142","0.13606522977352142","0.13606522977352142"
"53.708272","3555907","3555907","3555907","0.1414293348789215","0.1414293348789215","0.1414293348789215"
"53.757936","3559198","3559198","3559198","0.12618398666381836","0.12618398666381836","0.12618398666381836"
"53.793264","3561537","3561537","3561537","0.1275167167186737","0.1275167167186737","0.1275167167186737"
"53.820912","3563368","3563368","3563368","0.176762655377388","0.176762655377388","0.176762655377388"
"53.840368","3564657","3564657","3564657","0.16672523319721222","0.16672523319721222","0.16672523319721222"
"53.864944","3566284","3566284","3566284","0.15845389664173126","0.15845389664173126","0.15845389664173126"
"53.896176","3568353","3568353","3568353","0.15921758115291595","0.15921758115291595","0.15921758115291595"
"53.932016","3570723","3570723","3570723","0.1467379480600357","0.1467379480600357","0.1467379480600357"
"53.955056","3572248","3572248","3572248","0.1696389615535736","0.1696389615535736","0.1696389615535736"
"53.957104","3572384","3572384","3572384","0.1681814044713974","0.1681814044713974","0.1681814044713974"
"53.968368","3573128","3573128","3573128","0.18588586151599884","0.18588586151599884","0.18588586151599884"
"54.029808","3577197","3577197","3577197","0.11758680641651154","0.11758680641651154","0.11758680641651154"
"54.102512","3582011","3582011","3582011","0.13907231390476227","0.13907231390476227","0.13907231390476227"
"54.110192","3582520","3582520","3582520","0.13481895625591278","0.13481895625591278","0.13481895625591278"
"54.149616","3585131","3585131","3585131","0.16362649202346802","0.16362649202346802","0.16362649202346802"
"54.176752","3586924","3586924","3586924","0.15455567836761475","0.15455567836761475","0.15455567836761475"
"54.196208","3588213","3588213","3588213","0.15893474221229553","0.15893474221229553","0.15893474221229553"
"54.214128","3589402","3589402","3589402","0.1440586894750595","0.1440586894750595","0.1440586894750595"
"54.22232","3589943","3589943","3589943","0.13162869215011597","0.13162869215011597","0.13162869215011597"
"54.233584","3590687","3590687","3590687","0.13568273186683655","0.13568273186683655","0.13568273186683655"
"54.256112","3592181","3592181","3592181","0.11725474894046783","0.11725474894046783","0.11725474894046783"
"54.27864","3593674","3593674","3593674","0.10955706238746643","0.10955706238746643","0.10955706238746643"
"54.287344","3594248","3594248","3594248","0.1559019833803177","0.1559019833803177","0.1559019833803177"
"54.305776","3595467","3595467","3595467","0.14899246394634247","0.14899246394634247","0.14899246394634247"
"54.32728","3596890","3596890","3596890","0.137200266122818","0.137200266122818","0.137200266122818"
"54.407152","3602177","3602177","3602177","0.17927908897399902","0.17927908897399902","0.17927908897399902"
"54.449136","3604958","3604958","3604958","0.13997098803520203","0.13997098803520203","0.13997098803520203"
"54.49112","3607738","3607738","3607738","0.11052874475717545","0.11052874475717545","0.11052874475717545"
"54.4988","3608248","3608248","3608248","0.12052544206380844","0.12052544206380844","0.12052544206380844"
"54.50136","3608421","3608421","3608421","0.11069481819868088","0.11069481819868088","0.11069481819868088"
"54.512112","3609132","3609132","3609132","0.14085593819618225","0.14085593819618225","0.14085593819618225"
"54.520304","3609672","3609672","3609672","0.12997399270534515","0.12997399270534515","0.12997399270534515"
"54.524912","3609978","3609978","3609978","0.11672419309616089","0.11672419309616089","0.11672419309616089"
"54.527984","3610181","3610181","3610181","0.12734341621398926","0.12734341621398926","0.12734341621398926"
"54.531056","3610385","3610385","3610385","0.14070609211921692","0.14070609211921692","0.14070609211921692"
"54.5628","3612483","3612483","3612483","0.15681192278862","0.15681192278862","0.15681192278862"
"54.570992","3613023","3613023","3613023","0.13945962488651276","0.13945962488651276","0.13945962488651276"
"54.575088","3613297","3613297","3613297","0.16300562024116516","0.16300562024116516","0.16300562024116516"
"54.590448","3614313","3614313","3614313","0.14458023011684418","0.14458023011684418","0.14458023011684418"
"54.6012","3615025","3615025","3615025","0.13482411205768585","0.13482411205768585","0.13482411205768585"
"54.658544","3618816","3618816","3618816","0.12830016016960144","0.12830016016960144","0.12830016016960144"
"54.677488","3620070","3620070","3620070","0.12513986229896545","0.12513986229896545","0.12513986229896545"
"54.710768","3622272","3622272","3622272","0.13924209773540497","0.13924209773540497","0.13924209773540497"
"54.717936","3622750","3622750","3622750","0.1384555846452713","0.1384555846452713","0.1384555846452713"
"54.73432","3623832","3623832","3623832","0.1387769728899002","0.1387769728899002","0.1387769728899002"
"54.737392","3624035","3624035","3624035","0.1509091556072235","0.1509091556072235","0.1509091556072235"
"54.768112","3626071","3626071","3626071","0.12480434030294418","0.12480434030294418","0.12480434030294418"
"54.780912","3626921","3626921","3626921","0.1169092208147049","0.1169092208147049","0.1169092208147049"
"54.79576","3627900","3627900","3627900","0.16579869389533997","0.16579869389533997","0.16579869389533997"
"54.831088","3630240","3630240","3630240","0.15710380673408508","0.15710380673408508","0.15710380673408508"
"54.83672","3630608","3630608","3630608","0.16506247222423553","0.16506247222423553","0.16506247222423553"
"54.854128","3631763","3631763","3631763","0.14487089216709137","0.14487089216709137","0.14487089216709137"
"54.863856","3632412","3632412","3632412","0.12113016098737717","0.12113016098737717","0.12113016098737717"
"54.914032","3635731","3635731","3635731","0.1433006376028061","0.1433006376028061","0.1433006376028061"
"54.92888","3636716","3636716","3636716","0.12894603610038757","0.12894603610038757","0.12894603610038757"
"54.933488","3637020","3637020","3637020","0.14770755171775818","0.14770755171775818","0.14770755171775818"
"54.959088","3638712","3638712","3638712","0.16972097754478455","0.16972097754478455","0.16972097754478455"
"55.004144","3641696","3641696","3641696","0.12440847605466843","0.12440847605466843","0.12440847605466843"
"55.00824","3641966","3641966","3641966","0.16988754272460938","0.16988754272460938","0.16988754272460938"
"55.05944","3645356","3645356","3645356","0.11360775679349899","0.11360775679349899","0.11360775679349899"
"55.076848","3646508","3646508","3646508","0.13440847396850586","0.13440847396850586","0.13440847396850586"
"55.095792","3647760","3647760","3647760","0.13174575567245483","0.13174575567245483","0.13174575567245483"
"55.097328","3647861","3647861","3647861","0.15253280103206635","0.15253280103206635","0.15253280103206635"
"55.14648","3651110","3651110","3651110","0.15345634520053864","0.15345634520053864","0.15345634520053864"
"55.172592","3652840","3652840","3652840","0.1555851250886917","0.1555851250886917","0.1555851250886917"
"55.185904","3653721","3653721","3653721","0.13693220913410187","0.13693220913410187","0.13693220913410187"
"55.206896","3655111","3655111","3655111","0.15749867260456085","0.15749867260456085","0.15749867260456085"
"55.322608","3662772","3662772","3662772","0.12019679695367813","0.12019679695367813","0.12019679695367813"
"55.335408","3663614","3663614","3663614","0.1432294398546219","0.1432294398546219","0.1432294398546219"
"55.33592","3663647","3663647","3663647","0.1458488255739212","0.1458488255739212","0.1458488255739212"
"55.388144","3667107","3667107","3667107","0.16014806926250458","0.16014806926250458","0.16014806926250458"
"55.437296","3670361","3670361","3670361","0.16443410515785217","0.16443410515785217","0.16443410515785217"
"55.43832","3670428","3670428","3670428","0.18781833350658417","0.18781833350658417","0.18781833350658417"
"55.475696","3672899","3672899","3672899","0.15573889017105103","0.15573889017105103","0.15573889017105103"
"55.47928","3673138","3673138","3673138","0.17014776170253754","0.17014776170253754","0.17014776170253754"
"55.507952","3675037","3675037","3675037","0.13608019053936005","0.13608019053936005","0.13608019053936005"
"55.532528","3676664","3676664","3676664","0.15180176496505737","0.15180176496505737","0.15180176496505737"
"55.53816","3677040","3677040","3677040","0.14927534759044647","0.14927534759044647","0.14927534759044647"
"55.55096","3677885","3677885","3677885","0.14481833577156067","0.14481833577156067","0.14481833577156067"
"55.577072","3679614","3679614","3679614","0.15841010212898254","0.15841010212898254","0.15841010212898254"
"55.585264","3680155","3680155","3680155","0.1566288024187088","0.1566288024187088","0.1566288024187088"
"55.629296","3683069","3683069","3683069","0.13846327364444733","0.13846327364444733","0.13846327364444733"
"55.72504","3689409","3689409","3689409","0.14471696317195892","0.14471696317195892","0.14471696317195892"
"55.750128","3691069","3691069","3691069","0.13716435432434082","0.13716435432434082","0.13716435432434082"
"55.775216","3692727","3692727","3692727","0.18284620344638824","0.18284620344638824","0.18284620344638824"
"55.78904","3693644","3693644","3693644","0.11772963404655457","0.11772963404655457","0.11772963404655457"
"55.890928","3700387","3700387","3700387","0.15442457795143127","0.15442457795143127","0.15442457795143127"
"55.900144","3700998","3700998","3700998","0.13768236339092255","0.13768236339092255","0.13768236339092255"
"55.912944","3701847","3701847","3701847","0.12128087133169174","0.12128087133169174","0.12128087133169174"
"55.914992","3701981","3701981","3701981","0.17278963327407837","0.17278963327407837","0.17278963327407837"
"56.04248","3710422","3710422","3710422","0.13675017654895782","0.13675017654895782","0.13675017654895782"
"56.046576","3710694","3710694","3710694","0.11565069854259491","0.11565069854259491","0.11565069854259491"
"56.079344","3712864","3712864","3712864","0.1664622724056244","0.1664622724056244","0.1664622724056244"
"56.09112","3713643","3713643","3713643","0.16824603080749512","0.16824603080749512","0.16824603080749512"
"56.121328","3715644","3715644","3715644","0.1498192399740219","0.1498192399740219","0.1498192399740219"
"56.135152","3716560","3716560","3716560","0.1466720700263977","0.1466720700263977","0.1466720700263977"
"56.165872","3718594","3718594","3718594","0.15783396363258362","0.15783396363258362","0.15783396363258362"
"56.20632","3721270","3721270","3721270","0.13453592360019684","0.13453592360019684","0.13453592360019684"
"56.27032","3725504","3725504","3725504","0.13926997780799866","0.13926997780799866","0.13926997780799866"
"56.289264","3726755","3726755","3726755","0.1321362853050232","0.1321362853050232","0.1321362853050232"
"56.291824","3726925","3726925","3726925","0.138896644115448","0.138896644115448","0.138896644115448"
"56.307696","3727974","3727974","3727974","0.15359584987163544","0.15359584987163544","0.15359584987163544"
"56.36504","3731772","3731772","3731772","0.14029011130332947","0.14029011130332947","0.14029011130332947"
"56.42904","3736008","3736008","3736008","0.17840684950351715","0.17840684950351715","0.17840684950351715"
"56.443376","3736961","3736961","3736961","0.14239488542079926","0.14239488542079926","0.14239488542079926"
"56.449008","3737330","3737330","3737330","0.18066993355751038","0.18066993355751038","0.18066993355751038"
"56.46744","3738556","3738556","3738556","0.15436896681785583","0.15436896681785583","0.15436896681785583"
"56.578032","3745875","3745875","3745875","0.16726015508174896","0.16726015508174896","0.16726015508174896"
"56.588272","3746552","3746552","3746552","0.14894601702690125","0.14894601702690125","0.14894601702690125"
"56.617456","3748487","3748487","3748487","0.12555156648159027","0.12555156648159027","0.12555156648159027"
"56.622576","3748826","3748826","3748826","0.12058717012405396","0.12058717012405396","0.12058717012405396"
"56.658928","3751231","3751231","3751231","0.10677119344472885","0.10677119344472885","0.10677119344472885"
"56.66968","3751944","3751944","3751944","0.16311895847320557","0.16311895847320557","0.16311895847320557"
"56.7132","3754823","3754823","3754823","0.14468218386173248","0.14468218386173248","0.14468218386173248"
"56.743408","3756821","3756821","3756821","0.13194312155246735","0.13194312155246735","0.13194312155246735"
"56.753136","3757465","3757465","3757465","0.11759480834007263","0.11759480834007263","0.11759480834007263"
"56.760304","3757940","3757940","3757940","0.134976327419281","0.134976327419281","0.134976327419281"
"56.763888","3758178","3758178","3758178","0.12593898177146912","0.12593898177146912","0.12593898177146912"
"56.800752","3760614","3760614","3760614","0.15079200267791748","0.15079200267791748","0.15079200267791748"
"56.817648","3761733","3761733","3761733","0.13703589141368866","0.13703589141368866","0.13703589141368866"
"56.899056","3767118","3767118","3767118","0.1420574188232422","0.1420574188232422","0.1420574188232422"
"56.904688","3767488","3767488","3767488","0.15247558057308197","0.15247558057308197","0.15247558057308197"
"56.919536","3768472","3768472","3768472","0.18541181087493896","0.18541181087493896","0.18541181087493896"
"56.945648","3770203","3770203","3770203","0.1195865347981453","0.1195865347981453","0.1195865347981453"
"57.006576","3774235","3774235","3774235","0.18387073278427124","0.18387073278427124","0.18387073278427124"
"57.015792","3774846","3774846","3774846","0.1797974407672882","0.1797974407672882","0.1797974407672882"
"57.043952","3776710","3776710","3776710","0.15929706394672394","0.15929706394672394","0.15929706394672394"
"57.048048","3776981","3776981","3776981","0.162183940410614","0.162183940410614","0.162183940410614"
"57.05112","3777183","3777183","3777183","0.1825849711894989","0.1825849711894989","0.1825849711894989"
"57.059312","3777725","3777725","3777725","0.172587588429451","0.172587588429451","0.172587588429451"
"57.08184","3779215","3779215","3779215","0.16114890575408936","0.16114890575408936","0.16114890575408936"
"57.082352","3779250","3779250","3779250","0.16703468561172485","0.16703468561172485","0.16703468561172485"
"57.118704","3781655","3781655","3781655","0.13356685638427734","0.13356685638427734","0.13356685638427734"
"57.134064","3782670","3782670","3782670","0.1360507756471634","0.1360507756471634","0.1360507756471634"
"57.180656","3785752","3785752","3785752","0.15226611495018005","0.15226611495018005","0.15226611495018005"
"57.209328","3787648","3787648","3787648","0.18888789415359497","0.18888789415359497","0.18888789415359497"
"57.248752","3790257","3790257","3790257","0.16366097331047058","0.16366097331047058","0.16366097331047058"
"57.271792","3791782","3791782","3791782","0.17318721115589142","0.17318721115589142","0.17318721115589142"
"57.272304","3791816","3791816","3791816","0.18279512226581573","0.18279512226581573","0.18279512226581573"
"57.33272","3795814","3795814","3795814","0.15634894371032715","0.15634894371032715","0.15634894371032715"
"57.34296","3796490","3796490","3796490","0.1711772382259369","0.1711772382259369","0.1711772382259369"
"57.369584","3798252","3798252","3798252","0.13183610141277313","0.13183610141277313","0.13183610141277313"
"57.379312","3798896","3798896","3798896","0.16644121706485748","0.16644121706485748","0.16644121706485748"
"57.395696","3799979","3799979","3799979","0.16970384120941162","0.16970384120941162","0.16970384120941162"
"57.411056","3800995","3800995","3800995","0.18303391337394714","0.18303391337394714","0.18303391337394714"
"57.420784","3801639","3801639","3801639","0.14013560116291046","0.14013560116291046","0.14013560116291046"
"57.4684","3804786","3804786","3804786","0.15935589373111725","0.15935589373111725","0.15935589373111725"
"57.481712","3805670","3805670","3805670","0.13702720403671265","0.13702720403671265","0.13702720403671265"
"57.490928","3806280","3806280","3806280","0.13932932913303375","0.13932932913303375","0.13932932913303375"
"57.561584","3810946","3810946","3810946","0.17044076323509216","0.17044076323509216","0.17044076323509216"
"57.582064","3812299","3812299","3812299","0.17424821853637695","0.17424821853637695","0.17424821853637695"
"57.584624","3812471","3812471","3812471","0.1436430960893631","0.1436430960893631","0.1436430960893631"
"57.604592","3813793","3813793","3813793","0.15030719339847565","0.15030719339847565","0.15030719339847565"
"57.615344","3814504","3814504","3814504","0.13263681530952454","0.13263681530952454","0.13263681530952454"
"57.627632","3815318","3815318","3815318","0.12877818942070007","0.12877818942070007","0.12877818942070007"
"57.632752","3815656","3815656","3815656","0.15422263741493225","0.15422263741493225","0.15422263741493225"
"57.642992","3816335","3816335","3816335","0.10187223553657532","0.10187223553657532","0.10187223553657532"
"57.656816","3817245","3817245","3817245","0.1554303765296936","0.1554303765296936","0.1554303765296936"
"57.725424","3821786","3821786","3821786","0.1553446650505066","0.1553446650505066","0.1553446650505066"
"57.754608","3823714","3823714","3823714","0.1641450971364975","0.1641450971364975","0.1641450971364975"
"57.760752","3824123","3824123","3824123","0.16798165440559387","0.16798165440559387","0.16798165440559387"
"57.776624","3825173","3825173","3825173","0.14666399359703064","0.14666399359703064","0.14666399359703064"
"57.820144","3828054","3828054","3828054","0.1733311116695404","0.1733311116695404","0.1733311116695404"
"57.820656","3828087","3828087","3828087","0.1660316437482834","0.1660316437482834","0.1660316437482834"
"57.831408","3828797","3828797","3828797","0.17477144300937653","0.17477144300937653","0.17477144300937653"
"57.858032","3830561","3830561","3830561","0.14595715701580048","0.14595715701580048","0.14595715701580048"
"57.895408","3833031","3833031","3833031","0.16955076158046722","0.16955076158046722","0.16955076158046722"
"57.967088","3837774","3837774","3837774","0.1824374496936798","0.1824374496936798","0.1824374496936798"
"57.968624","3837876","3837876","3837876","0.14794188737869263","0.14794188737869263","0.14794188737869263"
"57.983984","3838894","3838894","3838894","0.15782253444194794","0.15782253444194794","0.15782253444194794"
"57.999344","3839911","3839911","3839911","0.14840610325336456","0.14840610325336456","0.14840610325336456"
"58.001392","3840045","3840045","3840045","0.1716575026512146","0.1716575026512146","0.1716575026512146"
"58.005488","3840316","3840316","3840316","0.11858558654785156","0.11858558654785156","0.11858558654785156"
"58.035184","3842279","3842279","3842279","0.1688874363899231","0.1688874363899231","0.1688874363899231"
"58.099184","3846517","3846517","3846517","0.14584968984127045","0.14584968984127045","0.14584968984127045"
"58.11608","3847635","3847635","3847635","0.14279547333717346","0.14279547333717346","0.14279547333717346"
"58.143728","3849463","3849463","3849463","0.16488958895206451","0.16488958895206451","0.16488958895206451"
"58.163696","3850784","3850784","3850784","0.1909933239221573","0.1909933239221573","0.1909933239221573"
"58.173936","3851462","3851462","3851462","0.1837521344423294","0.1837521344423294","0.1837521344423294"
"58.18264","3852039","3852039","3852039","0.18679814040660858","0.18679814040660858","0.18679814040660858"
"58.197488","3853022","3853022","3853022","0.14104889333248138","0.14104889333248138","0.14104889333248138"
"58.214384","3854137","3854137","3854137","0.1762898564338684","0.1762898564338684","0.1762898564338684"
"58.214896","3854172","3854172","3854172","0.16013523936271667","0.16013523936271667","0.16013523936271667"
"58.230768","3855221","3855221","3855221","0.17446935176849365","0.17446935176849365","0.17446935176849365"
"58.263024","3857352","3857352","3857352","0.17681317031383514","0.17681317031383514","0.17681317031383514"
"58.295792","3859524","3859524","3859524","0.1525079756975174","0.1525079756975174","0.1525079756975174"
"58.299376","3859758","3859758","3859758","0.16508907079696655","0.16508907079696655","0.16508907079696655"
"58.338288","3862335","3862335","3862335","0.14654746651649475","0.14654746651649475","0.14654746651649475"
"58.440176","3869071","3869071","3869071","0.14221855998039246","0.14221855998039246","0.14221855998039246"
"58.476016","3871441","3871441","3871441","0.15943028032779694","0.15943028032779694","0.15943028032779694"
"58.491888","3872493","3872493","3872493","0.1503281593322754","0.1503281593322754","0.1503281593322754"
"58.5564","3876757","3876757","3876757","0.11423490196466446","0.11423490196466446","0.11423490196466446"
"58.558448","3876892","3876892","3876892","0.1403990536928177","0.1403990536928177","0.1403990536928177"
"58.565104","3877333","3877333","3877333","0.11982458084821701","0.11982458084821701","0.11982458084821701"
"58.571248","3877740","3877740","3877740","0.14279337227344513","0.14279337227344513","0.14279337227344513"
"58.584048","3878586","3878586","3878586","0.17418262362480164","0.17418262362480164","0.17418262362480164"
"58.585072","3878655","3878655","3878655","0.1404179483652115","0.1404179483652115","0.1404179483652115"
"58.58712","3878790","3878790","3878790","0.16614851355552673","0.16614851355552673","0.16614851355552673"
"58.596336","3879401","3879401","3879401","0.11453944444656372","0.11453944444656372","0.11453944444656372"
"58.6332","3881837","3881837","3881837","0.1902383714914322","0.1902383714914322","0.1902383714914322"
"58.823664","3894439","3894439","3894439","0.16805154085159302","0.16805154085159302","0.16805154085159302"
"58.827248","3894678","3894678","3894678","0.13592351973056793","0.13592351973056793","0.13592351973056793"
"58.934256","3901757","3901757","3901757","0.17557667195796967","0.17557667195796967","0.17557667195796967"
"58.96856","3904027","3904027","3904027","0.17699947953224182","0.17699947953224182","0.17699947953224182"
"59.00696","3906572","3906572","3906572","0.16110092401504517","0.16110092401504517","0.16110092401504517"
"59.034096","3908368","3908368","3908368","0.17729471623897552","0.17729471623897552","0.17729471623897552"
"59.039728","3908741","3908741","3908741","0.16916967928409576","0.16916967928409576","0.16916967928409576"
"59.1196","3914022","3914022","3914022","0.14137773215770721","0.14137773215770721","0.14137773215770721"
"59.135984","3915103","3915103","3915103","0.17916078865528107","0.17916078865528107","0.17916078865528107"
"59.154416","3916323","3916323","3916323","0.16974522173404694","0.16974522173404694","0.16974522173404694"
"59.171824","3917475","3917475","3917475","0.19014672935009003","0.19014672935009003","0.19014672935009003"
"59.182576","3918187","3918187","3918187","0.17853207886219025","0.17853207886219025","0.17853207886219025"
"59.214832","3920323","3920323","3920323","0.19198593497276306","0.19198593497276306","0.19198593497276306"
"59.228144","3921202","3921202","3921202","0.1882893592119217","0.1882893592119217","0.1882893592119217"
"59.295728","3925672","3925672","3925672","0.16799192130565643","0.16799192130565643","0.16799192130565643"
"59.297264","3925776","3925776","3925776","0.10603456199169159","0.10603456199169159","0.10603456199169159"
"59.307504","3926452","3926452","3926452","0.13441351056098938","0.13441351056098938","0.13441351056098938"
"59.322352","3927431","3927431","3927431","0.13565757870674133","0.13565757870674133","0.13565757870674133"
"59.363312","3930142","3930142","3930142","0.15867863595485687","0.15867863595485687","0.15867863595485687"
"59.413488","3933458","3933458","3933458","0.1701917052268982","0.1701917052268982","0.1701917052268982"
"59.422704","3934068","3934068","3934068","0.1586594134569168","0.1586594134569168","0.1586594134569168"
"59.43192","3934681","3934681","3934681","0.14734680950641632","0.14734680950641632","0.14734680950641632"
"59.523056","3940709","3940709","3940709","0.14745105803012848","0.14745105803012848","0.14745105803012848"
"59.60088","3945857","3945857","3945857","0.17195110023021698","0.17195110023021698","0.17195110023021698"
"59.61112","3946534","3946534","3946534","0.1448286473751068","0.1448286473751068","0.1448286473751068"
"59.620848","3947180","3947180","3947180","0.12504151463508606","0.12504151463508606","0.12504151463508606"
"59.633648","3948024","3948024","3948024","0.15133120119571686","0.15133120119571686","0.15133120119571686"
"59.65464","3949413","3949413","3949413","0.1677577793598175","0.1677577793598175","0.1677577793598175"
"59.717104","3953548","3953548","3953548","0.1348148137331009","0.1348148137331009","0.1348148137331009"
"59.722224","3953885","3953885","3953885","0.15018777549266815","0.15018777549266815","0.15018777549266815"
"59.737072","3954867","3954867","3954867","0.12329242378473282","0.12329242378473282","0.12329242378473282"
"59.75192","3955847","3955847","3955847","0.13916347920894623","0.13916347920894623","0.13916347920894623"
"59.80824","3959571","3959571","3959571","0.16620537638664246","0.16620537638664246","0.16620537638664246"
"59.808752","3959607","3959607","3959607","0.1196034699678421","0.1196034699678421","0.1196034699678421"
"59.81592","3960081","3960081","3960081","0.16513106226921082","0.16513106226921082","0.16513106226921082"
"59.858416","3962892","3962892","3962892","0.14821815490722656","0.14821815490722656","0.14821815490722656"
"59.889136","3964923","3964923","3964923","0.1668432652950287","0.1668432652950287","0.1668432652950287"
"59.938288","3968176","3968176","3968176","0.14391112327575684","0.14391112327575684","0.14391112327575684"
"60.002288","3972404","3972404","3972404","0.14261604845523834","0.14261604845523834","0.14261604845523834"
"60.004336","3972541","3972541","3972541","0.17325392365455627","0.17325392365455627","0.17325392365455627"
"60.006896","3972710","3972710","3972710","0.14506995677947998","0.14506995677947998","0.14506995677947998"
"60.018672","3973487","3973487","3973487","0.1801823526620865","0.1801823526620865","0.1801823526620865"
"60.047344","3975384","3975384","3975384","0.13671725988388062","0.13671725988388062","0.13671725988388062"
"60.074992","3977214","3977214","3977214","0.13606174290180206","0.13606174290180206","0.13606174290180206"
"60.081136","3977615","3977615","3977615","0.13775141537189484","0.13775141537189484","0.13775141537189484"
"60.12056","3980225","3980225","3980225","0.1493217647075653","0.1493217647075653","0.1493217647075653"
"60.133872","3981105","3981105","3981105","0.14124180376529694","0.14124180376529694","0.14124180376529694"
"60.154864","3982488","3982488","3982488","0.15899121761322021","0.15899121761322021","0.15899121761322021"
"60.168688","3983404","3983404","3983404","0.1343858391046524","0.1343858391046524","0.1343858391046524"
"60.19736","3985300","3985300","3985300","0.10763340443372726","0.10763340443372726","0.10763340443372726"
"60.202992","3985673","3985673","3985673","0.1347835212945938","0.1347835212945938","0.1347835212945938"
"60.209648","3986112","3986112","3986112","0.117916539311409","0.117916539311409","0.117916539311409"
"60.26392","3989698","3989698","3989698","0.16798193752765656","0.16798193752765656","0.16798193752765656"
"60.275696","3990476","3990476","3990476","0.15553018450737","0.15553018450737","0.15553018450737"
"60.298736","3992000","3992000","3992000","0.1646321713924408","0.1646321713924408","0.1646321713924408"
